toi,tid,coverage_status,product_count,sectors,error
2525.01,149601126,available,27,TESS Sector 27;TESS Sector 28;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 64;TESS Sector 65;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97,
2525.02,149601126,available,27,TESS Sector 27;TESS Sector 28;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 64;TESS Sector 65;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97,
2529.01,269333648,available,5,TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 88;TESS Sector 89,
2537.01,399967279,available,5,TESS Sector 42;TESS Sector 43;TESS Sector 44;TESS Sector 70;TESS Sector 71,
254.01,49687222,available,3,TESS Sector 02;TESS Sector 29;TESS Sector 42,
2543.01,270604417,available,4,TESS Sector 34;TESS Sector 61;TESS Sector 72;TESS Sector 88,
2544.01,341419787,available,8,TESS Sector 34;TESS Sector 36;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 88;TESS Sector 89;TESS Sector 90,
2545.01,149845414,available,4,TESS Sector 08;TESS Sector 34;TESS Sector 88;TESS Sector 99,
2548.02,350293646,available,3,TESS Sector 34;TESS Sector 61;TESS Sector 88,
2550.01,294500964,available,8,TESS Sector 34;TESS Sector 44;TESS Sector 45;TESS Sector 46;TESS Sector 61;TESS Sector 71;TESS Sector 72;TESS Sector 88,
2554.01,144043410,available,1,TESS Sector 34,
2555.01,155491828,available,1,TESS Sector 34,
2567.01,258920431,available,28,TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 76;TESS Sector 77;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
257.01,200723869,available,4,TESS Sector 03;TESS Sector 04;TESS Sector 30;TESS Sector 97,
2570.01,239816546,available,6,TESS Sector 44;TESS Sector 45;TESS Sector 59;TESS Sector 71;TESS Sector 72;TESS Sector 73,
2571.01,239638934,available,1,TESS Sector 83,
258.01,350445771,available,30,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96,
2580.01,102713734,available,3,TESS Sector 59;TESS Sector 73;TESS Sector 86,
2583.01,7548817,available,7,TESS Sector 40;TESS Sector 52;TESS Sector 54;TESS Sector 74;TESS Sector 79;TESS Sector 80;TESS Sector 81,
2585.01,62530991,available,2,TESS Sector 08;TESS Sector 61,
2587.01,68007716,available,1,TESS Sector 88,
2589.01,157698565,available,5,TESS Sector 33;TESS Sector 34;TESS Sector 61;TESS Sector 87;TESS Sector 88,
2591.01,229285649,available,3,TESS Sector 71;TESS Sector 72;TESS Sector 87,
2598.01,12036590,available,1,TESS Sector 87,
260.01,37749396,available,3,TESS Sector 03;TESS Sector 42;TESS Sector 70,
2603.01,176772671,available,4,TESS Sector 35;TESS Sector 62;TESS Sector 89;TESS Sector 99,
2607.01,149539158,available,40,TESS Sector 01;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96,
261.01,63898957,available,2,TESS Sector 03;TESS Sector 30,
261.02,63898957,available,2,TESS Sector 03;TESS Sector 30,
2610.01,268914377,available,2,TESS Sector 34;TESS Sector 35,
2611.01,234282389,available,4,TESS Sector 101;TESS Sector 102;TESS Sector 103;TESS Sector 104,
262.01,70513361,available,4,TESS Sector 03;TESS Sector 104;TESS Sector 30;TESS Sector 97,
2623.01,403288821,not_found,0,,
263.01,120916706,available,3,TESS Sector 03;TESS Sector 30;TESS Sector 97,
2632.01,231703293,not_found,0,,
2641.01,162802770,available,6,TESS Sector 100;TESS Sector 36;TESS Sector 37;TESS Sector 63;TESS Sector 90;TESS Sector 99,
2651.01,29830212,not_found,0,,
266.01,164767175,available,3,TESS Sector 03;TESS Sector 30;TESS Sector 97,
266.02,164767175,available,3,TESS Sector 03;TESS Sector 30;TESS Sector 97,
2664.01,277871306,available,4,TESS Sector 35;TESS Sector 45;TESS Sector 46;TESS Sector 72,
2667.01,348684813,available,1,TESS Sector 61,
2669.01,348835438,available,3,TESS Sector 61;TESS Sector 88;TESS Sector 99,
2671.01,190081497,available,2,TESS Sector 61;TESS Sector 62,
2675.01,179033846,not_found,0,,
2680.01,219366908,not_found,0,,
269.01,220479565,available,21,TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 10;TESS Sector 13;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 36;TESS Sector 63;TESS Sector 64;TESS Sector 66;TESS Sector 67;TESS Sector 87;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 97;TESS Sector 98,
270.01,259377017,available,7,TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 30;TESS Sector 32;TESS Sector 97;TESS Sector 98,
270.02,259377017,available,7,TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 30;TESS Sector 32;TESS Sector 97;TESS Sector 98,
270.03,259377017,available,7,TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 30;TESS Sector 32;TESS Sector 97;TESS Sector 98,
2708.01,452810327,not_found,0,,
2713.01,332660287,not_found,0,,
2714.01,332534326,not_found,0,,
2717.01,269077474,not_found,0,,
2719.01,176314383,available,1,TESS Sector 98,
273.01,279740441,available,7,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 34,
2732.01,34466256,not_found,0,,
2736.01,91869778,available,2,TESS Sector 71;TESS Sector 72,
274.01,281979481,available,9,TESS Sector 03;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 33;TESS Sector 37;TESS Sector 38;TESS Sector 39,
2743.01,280212554,available,1,TESS Sector 87,
2744.01,279989567,available,1,TESS Sector 87,
2754.01,148233571,available,2,TESS Sector 87;TESS Sector 88,
2759.01,134315574,available,1,TESS Sector 61,
276.01,382188882,available,35,TESS Sector 03;TESS Sector 04;TESS Sector 06;TESS Sector 07;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
2760.01,130611752,available,1,TESS Sector 61,
2768.01,443556801,not_found,0,,
277.01,439456714,available,3,TESS Sector 03;TESS Sector 30;TESS Sector 97,
2771.01,437893926,available,2,TESS Sector 71;TESS Sector 72,
2775.01,36574157,not_found,0,,
2779.01,319735319,available,1,TESS Sector 87,
2784.01,302766000,available,1,TESS Sector 71,
2789.01,251209368,available,1,TESS Sector 87,
2796.01,220076110,available,1,TESS Sector 98,
2803.01,124379043,available,1,TESS Sector 87,
2805.01,5024743,not_found,0,,
2811.01,78775584,not_found,0,,
2812.01,105801221,available,1,TESS Sector 09,
2816.01,131581522,available,1,TESS Sector 61,
2818.01,151483286,available,2,TESS Sector 61;TESS Sector 88,
282.01,29781292,available,44,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
282.02,29781292,available,44,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
282.03,29781292,available,44,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
282.04,29781292,available,44,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
2828.01,268042363,available,2,TESS Sector 61;TESS Sector 62,
2829.01,114103134,available,1,TESS Sector 61,
283.01,382626661,available,40,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 64;TESS Sector 65;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
2835.01,98286422,available,2,TESS Sector 87;TESS Sector 88,
2838.01,81231810,available,1,TESS Sector 87,
2839.01,182470056,available,2,TESS Sector 61;TESS Sector 62,
284.01,277103955,available,26,TESS Sector 01;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 10;TESS Sector 11;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 37;TESS Sector 38;TESS Sector 87;TESS Sector 89;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96,
2842.01,178162579,available,1,TESS Sector 87,
2844.01,387342052,available,3,TESS Sector 71;TESS Sector 72;TESS Sector 87,
2845.01,177612321,available,1,TESS Sector 87,
2848.01,285524410,available,4,TESS Sector 61;TESS Sector 62;TESS Sector 88;TESS Sector 89,
2855.01,437156845,available,1,TESS Sector 88,
2856.01,172630205,available,1,TESS Sector 87,
286.01,150030205,available,44,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
286.02,150030205,available,44,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 05;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
2863.01,412257781,available,2,TESS Sector 87;TESS Sector 88,
2871.01,155807906,available,2,TESS Sector 61;TESS Sector 88,
2872.01,151930063,available,2,TESS Sector 61;TESS Sector 88,
2874.01,123106490,available,2,TESS Sector 61;TESS Sector 62,
2878.01,4999813,available,1,TESS Sector 87,
2879.01,146836153,available,1,TESS Sector 61,
290.01,201233610,available,4,TESS Sector 28;TESS Sector 29;TESS Sector 68;TESS Sector 69,
2902.01,290302097,available,3,TESS Sector 62;TESS Sector 63;TESS Sector 64,
291.01,49710555,available,2,TESS Sector 29;TESS Sector 42,
2933.01,29336129,available,2,TESS Sector 62;TESS Sector 63,
2936.01,22020459,available,1,TESS Sector 62,
294.01,188570092,available,3,TESS Sector 42;TESS Sector 92;TESS Sector 96,
2944.01,340700241,available,8,TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 67;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 97,
2947.01,374847873,available,1,TESS Sector 90,
2951.01,304025075,available,4,TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 90,
2953.01,469184909,available,3,TESS Sector 63;TESS Sector 64;TESS Sector 90,
2958.01,463203560,available,3,TESS Sector 63;TESS Sector 64;TESS Sector 90,
2959.01,462162963,available,1,TESS Sector 90,
2963.01,441334829,available,1,TESS Sector 62,
2967.01,103245940,available,1,TESS Sector 90,
297.01,115242351,available,3,TESS Sector 29;TESS Sector 69;TESS Sector 96,
2977.01,361343239,available,3,TESS Sector 63;TESS Sector 64;TESS Sector 90,
2981.01,287145649,available,2,TESS Sector 63;TESS Sector 90,
2987.01,141631253,available,2,TESS Sector 61;TESS Sector 62,
2999.01,34505005,available,2,TESS Sector 62;TESS Sector 63,
300.01,166697854,not_found,0,,
3001.01,468977648,available,4,TESS Sector 62;TESS Sector 63;TESS Sector 89;TESS Sector 90,
3004.01,400395395,available,2,TESS Sector 89;TESS Sector 90,
3005.01,386297468,available,3,TESS Sector 62;TESS Sector 64;TESS Sector 89,
3008.01,383666033,not_found,0,,
3011.01,356461227,available,4,TESS Sector 62;TESS Sector 64;TESS Sector 89;TESS Sector 90,
3018.01,45684223,available,2,TESS Sector 89;TESS Sector 90,
3023.01,454248975,available,2,TESS Sector 64;TESS Sector 65,
3036.01,390157607,not_found,0,,
304.01,262530873,available,2,TESS Sector 29;TESS Sector 69,
3044.01,357538688,available,3,TESS Sector 62;TESS Sector 63;TESS Sector 64,
3049.01,303867090,available,1,TESS Sector 90,
3059.01,464067218,available,3,TESS Sector 63;TESS Sector 64;TESS Sector 90,
3060.01,463681005,available,3,TESS Sector 63;TESS Sector 64;TESS Sector 90,
3071.01,452006073,available,4,TESS Sector 100;TESS Sector 64;TESS Sector 90;TESS Sector 99,
3078.01,443042089,available,4,TESS Sector 63;TESS Sector 64;TESS Sector 89;TESS Sector 90,
3082.01,428699140,available,2,TESS Sector 37;TESS Sector 64,
3085.01,376740324,available,1,TESS Sector 90,
3109.01,120723776,available,1,TESS Sector 90,
3110.01,104022675,available,3,TESS Sector 101;TESS Sector 102;TESS Sector 64,
3122.01,61117473,available,2,TESS Sector 65;TESS Sector 91,
313.01,9102327,not_found,0,,
3146.01,360816293,available,1,TESS Sector 93,
315.01,66356824,available,2,TESS Sector 29;TESS Sector 69,
3153.01,466318137,available,2,TESS Sector 63;TESS Sector 64,
3159.01,449549170,available,5,TESS Sector 100;TESS Sector 101;TESS Sector 64;TESS Sector 65;TESS Sector 99,
3164.01,419946164,not_found,0,,
3165.01,419858461,available,4,TESS Sector 101;TESS Sector 64;TESS Sector 65;TESS Sector 99,
3174.01,392112968,available,2,TESS Sector 64;TESS Sector 65,
3176.01,389999924,available,3,TESS Sector 63;TESS Sector 64;TESS Sector 99,
3181.01,372596796,available,1,TESS Sector 90,
3189.01,361998994,available,1,TESS Sector 63,
320.01,188593930,available,2,TESS Sector 29;TESS Sector 42,
3205.01,322862882,available,1,TESS Sector 91,
321.01,175476629,not_found,0,,
3216.01,306547699,available,1,TESS Sector 64,
3217.01,309436531,available,1,TESS Sector 93,
3218.01,305739565,available,2,TESS Sector 102;TESS Sector 64,
3220.01,304950588,available,1,TESS Sector 64,
3221.01,303883880,available,1,TESS Sector 64,
3235.01,243641947,available,3,TESS Sector 101;TESS Sector 102;TESS Sector 64,
3236.01,242460075,not_found,0,,
3253.01,112037203,not_found,0,,
3257.01,76505260,not_found,0,,
3261.01,358070912,available,11,TESS Sector 63;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96,
329.01,169765334,available,5,TESS Sector 29;TESS Sector 42;TESS Sector 69;TESS Sector 70;TESS Sector 96,
3290.01,31697707,available,1,TESS Sector 94,
3306.01,369861731,available,1,TESS Sector 94,
331.01,262531275,available,3,TESS Sector 29;TESS Sector 30;TESS Sector 69,
3311.01,337274055,available,2,TESS Sector 66;TESS Sector 93,
3313.01,327210623,available,1,TESS Sector 93,
3319.01,310267134,available,1,TESS Sector 93,
332.01,139285832,available,4,TESS Sector 28;TESS Sector 68;TESS Sector 95;TESS Sector 96,
3321.01,306648160,available,6,TESS Sector 100;TESS Sector 101;TESS Sector 102;TESS Sector 103;TESS Sector 66;TESS Sector 93,
3323.01,305512837,not_found,0,,
333.01,224245334,available,3,TESS Sector 29;TESS Sector 69;TESS Sector 96,
3331.01,194795551,available,5,TESS Sector 104;TESS Sector 66;TESS Sector 91;TESS Sector 92;TESS Sector 93,
3332.01,194179013,available,3,TESS Sector 91;TESS Sector 92;TESS Sector 93,
3343.01,58046864,available,2,TESS Sector 66;TESS Sector 93,
3347.01,131581531,available,1,TESS Sector 88,
335.01,41865539,not_found,0,,
3353.01,391903064,available,43,TESS Sector 01;TESS Sector 02;TESS Sector 03;TESS Sector 04;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 33;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
3357.01,412259468,available,3,TESS Sector 34;TESS Sector 87;TESS Sector 88,
3358.01,146244533,available,2,TESS Sector 35;TESS Sector 36,
336.01,55452495,available,5,TESS Sector 07;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 13,
3362.01,464300749,available,4,TESS Sector 63;TESS Sector 64;TESS Sector 90;TESS Sector 99,
3364.01,280655495,available,4,TESS Sector 62;TESS Sector 63;TESS Sector 89;TESS Sector 90,
3369.01,190981760,not_found,0,,
337.01,155986102,not_found,0,,
3372.01,131036011,not_found,0,,
3375.01,185482513,not_found,0,,
3377.01,184670625,not_found,0,,
